x,y,word
-83.02147,-32.83173,yunlin
25.513868,-6.6280365,oldies
33.2361,-12.253621,climbs
33.127125,29.143517,honour
-3.6494236,38.396526,vanderbilt
-13.959989,54.541622,gladys
26.236727,42.40003,nemesis
-5.0603876,-72.778206,nonessential
54.056953,-1.1892588,address
-47.415253,-1.3284333,xtreme
-5.453525,75.30928,benson
20.38234,26.871965,enroll
29.788015,7.441213,revenues
-3.270578,-13.435901,dusty
21.718252,-74.38435,impacted
4.7278104,-14.683425,queue
-63.58805,37.039722,colonna
57.35934,13.666761,accomplished
-5.2424216,-29.952923,throughput
-34.828487,-34.742977,influx
40.072845,12.438931,raise
31.309458,-35.11252,cacophony
-81.69117,43.348347,kimiko
11.4702425,-54.695366,betraying
-19.993402,57.38896,darnell
43.13429,4.3514395,opposes
46.49471,20.975086,working
25.455074,10.450948,perished
-24.524189,39.825356,oldham
66.40704,-50.136147,wane
-26.19412,-41.882748,blackwater
-24.18553,59.186535,gibbons
42.87628,4.531273,opposed
14.287206,-76.01284,liberalizing
-44.63329,62.793697,halladay
-1.044566,-8.282402,pavilions
-15.681862,81.90492,alastair
-5.273673,-53.81836,assimilation
-7.3378277,-12.128587,tundra
-0.7772386,-76.022995,approving
-60.169132,17.5022,borisov
9.331766,3.8187077,consoles
-4.2490296,26.588516,riders
-40.121967,38.514492,rebounding
-17.670061,61.817417,gregoire
44.749664,28.81551,originally
-11.311661,73.48688,rutherford
15.444207,22.814108,abortion
30.804728,-79.494804,harmonious
-35.915104,67.46211,albright
46.530552,26.595676,following
66.32273,-6.656242,admired
-37.173923,-22.530806,osage
22.752586,-13.137272,mirrors
-2.9685411,36.142296,stetson
-44.41982,13.304248,académie
7.855175,-17.492552,mailboxes
7.585006,-27.596827,parachute
23.378542,-12.927278,locks
31.168865,-53.916897,incremental
66.707794,-6.4625235,admires
7.550804,20.523718,admirer
18.20017,-41.898445,listens
-86.67382,-21.829393,byung
-1.9503112,-28.379215,litre
-20.077427,-35.589626,septic
80.03983,-1.2888522,cookery
16.821161,-50.885452,thanking
-54.47681,50.248882,edouard
-49.319584,-11.935303,woreda
-13.994751,56.317196,maude
-69.88568,-24.931711,atal
-6.936391,50.168434,custer
