x,y,word
-16.101358,-23.7741,œil
-19.9242,-35.387375,diplôme
64.90772,17.49072,lié
3.9390612,-54.683083,récit
6.948132,54.233288,réaction
-60.5855,59.266098,nucléaire
12.336848,-57.074276,représentants
73.99503,-10.969187,caractères
3.0733402,69.84227,prénom
-40.136955,-82.45522,appelés
63.018147,-59.61194,véhicules
26.878235,53.44106,interprétation
-18.658209,22.12936,considérée
-71.47286,24.02093,proposé
9.612759,-75.473465,réussit
29.709217,-82.76692,✉
-60.475327,41.506157,immédiatement
11.065147,5.2849197,présents
-7.4652824,68.86481,→
39.04723,-62.380913,placé
15.840858,17.73864,précise
-0.8604235,27.686592,inspiré
-26.17849,-12.156006,évaluation
53.447117,-45.336685,détruit
4.5997324,18.6655,échec
17.447578,-93.84774,rédaction
17.748774,-86.97764,liée
34.30029,49.66861,trône
3.3235683,36.545807,zélande
-1.4204078,4.841188,marqué
-30.664875,4.8360324,requête
-27.945175,59.214222,françoise
-4.081283,-7.721768,spécial
40.70974,-36.364037,récemment
-27.928705,-22.369228,renseignée
52.65375,23.429327,établissements
61.84013,24.309448,pêche
38.727036,0.9062634,complètement
68.50933,39.00932,développe
-12.566989,-54.10062,européennes
58.47014,-61.96523,étudie
17.723526,-87.26187,benoît
57.056595,-55.668488,décidé
-15.291956,11.921082,étage
-50.71869,-16.736052,pensée
51.09626,-44.494183,phénomène
-53.045288,36.55415,utilisées
59.408615,52.773796,planètes
-23.0672,-76.40835,déposé
19.335667,44.639893,établir
-70.869385,-44.907036,poèmes
44.99295,16.467209,libéral
69.47968,21.720768,aérienne
0.6909744,57.02586,mécanique
-11.744399,-11.659517,jérusalem
40.789803,-72.12734,étrangers
31.608187,-21.553934,réel
21.992035,-69.08475,aménagement
-73.17356,-7.306408,écran
-44.33312,-41.37181,intégral
-54.864693,39.898808,méthodes
36.09434,-59.833363,lauréat
32.643776,-12.149299,portée
20.967329,-42.36337,définitivement
-1.3857759,73.87988,établi
5.7753606,-24.19928,basée
-2.9061043,-44.968273,compétitions
-28.84693,10.895811,quantité
4.430794,37.100952,destiné
-10.755487,69.17004,communautés
-26.72419,-82.08035,émissions
20.136066,28.52651,parallèle
49.563717,-33.046852,sénat
-25.849365,-50.56686,huitième
56.33673,-69.813835,réseaux
10.613942,58.733917,édité
90.0465,-6.053167,duché
-35.90162,53.828754,alliés
12.268556,43.249035,mène
-1.672503,73.43298,difficultés
-7.591106,-2.0583956,présenter
57.791485,-46.637035,café
-38.53148,-65.04076,propriétés
5.9473014,-60.410603,départements
29.925701,-1.2883389,prévu
80.87322,-11.313048,procédure
-25.375452,-58.33842,célèbres
-13.569851,16.463522,éric
-3.603799,75.28085,condamné
-10.1315365,89.78565,conservé
4.883159,47.61417,génie
37.060608,-4.2098484,démocrate
17.86509,-86.665726,félix
61.8452,-7.4764156,organisée
50.82364,48.397976,décors
14.472041,10.42551,spécifique
-11.440846,-82.813065,intègre
57.405857,13.001416,pré
69.40618,19.354433,sacré
21.936365,-58.996525,régulière
69.936005,40.98605,athènes
8.966257,-76.58621,préfet
51.775833,-48.186543,stéphane
-15.696708,44.995323,équipage
-61.80256,0.4069027,adapté
-79.92635,22.298023,dépend
54.75259,-44.96484,conséquence
-30.36778,-44.213757,vérité
-43.618958,14.533038,mérite
-4.709407,-21.897293,constituée
48.968315,-31.872688,médaillé
-9.165942,35.42475,jérôme
6.2041726,-84.61626,bavière
66.4739,-37.208294,marié
-15.71053,44.998363,exécution
-57.238632,63.442245,établit
7.5691576,45.218834,boîte
59.54401,-63.377476,rôles
-40.23718,-82.201675,légèrement
-4.816041,4.5361023,intermédiaire
-56.517353,39.861233,thèmes
-53.72633,28.958593,paraît
-1.4728608,-41.426632,équivalent
-4.5983033,-23.380867,récompense
32.139793,-58.470375,totalité
20.473177,14.891297,conçu
-30.089626,-47.22936,chrétiens
-63.8093,34.926094,débit
36.931362,27.340956,araignées
37.83997,-83.81031,employé
0.59527785,35.560772,installé
45.096684,-27.03741,diamètre
34.837658,49.476864,blessés
-60.398468,14.009593,particulière
72.06588,-61.31094,maîtres
-11.8264885,-90.268196,représenté
-7.603161,68.962524,classée
64.0632,-11.808307,chrétienne
4.8597264,8.921701,américaines
-6.3203325,-90.33783,sœurs
37.881367,-15.847553,bientôt
-50.29988,35.47316,spéciale
57.87791,-30.301867,véhicule
75.92973,-53.6186,départemental
43.285633,-38.403515,densité
-46.913155,-5.8857594,laissé
